"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"2152-53874-290","225.2796252656","23.4726487379","38","6383476581694703371","AIS","0","0.005382870289302317","0.039549220353364944","GALEX J150107.1+232821","225.2797135633773","23.47261014875998","3","93","93","19.4802361","0.159000337","17.8448315","0.04837345","58.6013756","8.579779","264.2817","11.77184","0.042685397","false","0.00281928","0.00116685126","225.31740","23.49183","2007-04-11","2007-04-11","2007-04-11","54201.920740740745","54201.920740740745","54201.921817129631","AIS_357","50357","1","5","6383476581691555840","7.8355145454406738","8.1533536911010742","0","0.5443846583366394","0.50170820951461792","0"
"3406-54970-104","224.3128123922","40.5374812535","39","6374786063263597621","AIS","0","0.0081676678694978487","0.30187851190567017","GALEX J145715.0+403215","224.3127886983246","40.53761618507437","3","157","157","21.5504684","0.328354925","20.1290016","0.113759726","8.705917","2.63225651","32.2402878","3.37720656","0.0146998418","false","0.003833164","0.00210888474","224.47871","40.81202","2007-04-06","2007-05-25","2007-07-12","54196.850914351853","54245.059247685189","54293.33184027778","AIS_110","50110","1","25","6374786063260450816","0.9558711051940918","0.88380175828933716","0","0.08087468147277832","0.043854530900716782","0"
"3406-54970-518","224.1483686101","41.6355331485","40","6374786052526180077","AIS","0","0.011547160751077588","0.40549799799919128","GALEX J145635.6+413808","224.14851324072009","41.635692376477493","3","139","139","22.0806065","0.442336828","20.0342579","0.11389406","5.342681","2.17611837","35.18007","3.68950367","0.0141048608","false","0.00254553463","0.00243057963","224.65846","41.77528","2007-04-06","2007-05-25","2007-07-12","54196.852361111116","54245.060694444452","54293.33317129629","AIS_110","50110","1","15","6374786052523032576","1.0430307388305664","1.0823118686676025","0","0.04963148757815361","0.0293736532330513","0"
"3406-54970-518","224.1483686101","41.6355331485","40","6374786053597826102","AIS","0","0.0080927369815524588","0.54348659515380859","GALEX J145635.5+413807","224.14818976167729","41.63551512167242","1","153","153","-999","-999","19.8153782","0.104435831","-999","-999","43.0376244","4.13873863","0.0141048608","false","-99","0.0047481","223.43369","41.53663","2007-04-06","2007-05-25","2007-07-12","54196.853865740741","54245.103865740741","54293.334456018521","AIS_110","50110","1","16","6374786053596774400","1.2759941816329956","1.2801444530487061","0","-99","-99","256"
"3387-54951-106","223.7190773755","22.6575020928","41","6378515603483788025","AIS","0","0.0092779159607533773","0.38681930303573608","GALEX J145452.5+223926","223.71891450194309","22.657465763133541","3","63","63","20.8031921","0.365936041","20.3946056","0.203401431","17.327055","5.83848429","25.2439632","4.728046","0.03628355","false","0.00118136185","0.00289086532","223.43411","22.94154","2007-05-27","2007-05-27","2007-05-27","54247.590497685182","54247.590497685182","54247.591226851844","AIS_216","50216","1","22","6378515603480641536","0.74844163656234741","0.73323333263397217","0","0.16096179187297821","0.20623818039894104","0"
"3384-54948-315","216.2508365249","29.8145466549","42","6379289719799287716","AIS","0","0.0078699604311948824","0.30498218536376953","GALEX J142500.2+294852","216.2509861849974","29.814565181878621","3","223","223","21.4382553","0.273366868","19.6048985","0.07146036","9.653838","2.43005466","52.24442","3.43775773","0.0160264261","false","0.004689184","0.00120881246","216.00172","29.59976","2007-04-08","2007-05-04","2007-05-31","54198.092546296291","54224.967546296291","54251.847939814819","AIS_238","50238","1","78","6379289719796137984","1.5489604473114014","1.5324221849441528","0","0.0896805077791214","0.093881107866764069","0"
"3384-54948-315","216.2508365249","29.8145466549","42","3151044332059891870","GII","0","0.013333951875490338","0.22319167852401733","GALEX J142500.2+294852","216.2510918333835","29.814564490778359","3","2299.25","2299.25","22.2596359","0.138007581","19.5202332","0.0238696262","4.53051138","0.575731933","56.4814758","1.24142885","0.0160264261","false","0.001648244","0.00147088722","215.99458","29.83162","2008-07-04","2008-07-04","2008-07-05","54651.92265046297","54651.964317129634","54652.004340277781","GI4_008019_KISSR0541","24022","1","-999","3151044332056739840","1.6745821237564087","1.6975013017654419","256","0.042086739093065262","0.030482741072773933","0"
"1348-53084-179","215.5009133993","40.7053623671","43","6374750955127178313","AIS","0","0.010455561616008075","0.47691214084625244","GALEX J142200.2+404219","215.50114154414081","40.705383685034008","3","110","110","19.691328","0.1761644","18.610014","0.063852936","48.2470245","7.826342","130.61525","7.679712","0.004157125","false","0.002562571","0.00185220141","216.02019","40.97603","2007-04-29","2007-04-29","2007-04-29","54219.789826388886","54219.789826388886","54219.791099537033","AIS_109","50109","1","96","6374750955124031488","3.8725254535675049","3.844942569732666","0","0.44819661974906921","0.44761946797370911","0"
"2124-53770-535","212.7673113407","25.457528852","44","6379289734831670444","AIS","0","0.0036783332492337671","0.20617581903934479","GALEX J141104.1+252726","212.7673345228535","25.457471230363449","3","73","73","21.5476856","0.4867087","18.7758617","0.08438186","8.728257","3.91171145","112.112732","8.711125","0.021296544","false","0.0027440202","0.00148564542","212.89508","25.62842","2007-05-23","2007-05-23","2007-05-23","54243.829629629632","54243.829629629632","54243.830474537033","AIS_238","50238","1","92","6379289734828523520","3.3239567279815674","3.216552734375","0","0.081082209944725037","0.070389539003372192","0"
"2336-53712-115","21.6423404514","39.2157805641","45","6372393513076655751","AIS","0","0.017597982515954007","0.39420568943023682","GALEX J012634.2+391256","21.64270807656381","39.215710569052533","3","108","108","21.5542145","0.395891726","20.4325867","0.205326945","8.675938","3.16273665","24.376152","4.60873","0.0572333969","false","0.00278011244","0.00241094176","21.14812","39.30929","2006-11-08","2006-11-08","2006-11-08","54047.70789351852","54047.70789351852","54047.709143518521","AIS_42","50042","1","13","6372393513073508352","0.722712516784668","0.85928815603256226","0","0.0805961862206459","0.071790978312492371","0"
"2336-53712-115","21.6423404514","39.2157805641","45","6399265563298761316","MIS","0","0.006487633319986307","0.41441524028778076","GALEX J012634.1+391257","21.642411290607559","39.2158737265039","1","653","653","-999","-999","20.66103","0.09019508","-999","-999","19.7509384","1.640366","0.0572333969","false","-99","0.00211795582","21.12219","39.31344","2008-10-22","2008-10-22","2008-10-22","54761.558842592596","54761.60050925926","54761.631041666667","MISMWS_06512_0043","50806","1","-999","6399265563297710080","0.58558255434036255","0.57308918237686157","0","-99","-99","0"
"424-51893-60","21.3137037781","13.7897487382","46","2418681627030853702","MIS","0","0.018752189618961027","0.4092356264591217","GALEX J012515.2+134723","21.313474969891281","13.789968511662851","3","1674.05","1674.05","22.8989983","0.304366827","19.1378078","0.0210263617","2.514214","0.704643965","80.32979","1.55528831","0.0413326919","false","0.00221715262","0.001433934","21.70742","13.64502","2003-10-16","2003-10-16","2003-10-16","52928.60774305556","52928.60774305556","52928.627118055556","MISDR1_17084_0424","3207","1","-999","2418681627027701760","2.3816449642181396","2.4011762142181396","0","0.023356098681688309","0.018450489267706871","0"
"424-51893-60","21.3137037781","13.7897487382","46","6380204503808873867","AIS","0","0.040142098614474708","0.39510446786880493","GALEX J012515.1+134723","21.313054883970182","13.7899733878488","2","324.05","107","22.3489666","0.593459666","-999","-999","4.17267942","2.28021812","-999","-999","0.0413326919","false","0.00228710216","-99","21.69356","13.65044","2005-10-01","2006-04-26","2006-11-18","53644.553773148145","53851.178773148145","54057.839571759258","AIS_264","50264","1","69","6380204503806771200","-99","-99","0","0.038762617856264114","0.08408857136964798","0"
"424-51893-60","21.3137037781","13.7897487382","46","6380204503807823051","AIS","0","0.0044505885819167987","0.39449295401573181","GALEX J012515.2+134723","21.313665495273149","13.78981292419798","1","324.05","107","-999","-999","19.1217155","0.0473866947","-999","-999","81.52925","3.55746031","0.0413326919","false","-99","0.00139631378","21.69356","13.65044","2005-10-01","2006-04-26","2006-11-18","53644.553773148145","53851.178773148145","54057.839571759258","AIS_264","50264","1","69","6380204503806771200","2.4172072410583496","2.411052942276001","0","-99","-99","0"
"2445-54573-173","202.402983528","66.4790662933","47","3045878243886390206","GII","0","0.018654551535610443","0.5151025652885437","GALEX J132936.6+662845","202.40285069186641","66.47937264963592","3","24078.3","13620.8","21.5953789","0.03971018","19.75604","0.00710747857","8.353146","0.3054373","45.4551849","0.297487825","0.0185837","false","0.00223793765","0.00205204287","201.69806","66.04942","2005-04-28","2006-11-04","2008-05-12","53488.342986111107","54043.217986111114","54598.117546296293","GI1_005015_J132648p660300","21033","1","-999","3045878243883220992","1.3476709127426148","1.3777998685836792","1","0.077597565948963165","0.0760638415813446","256"
"2445-54573-173","202.402983528","66.4790662933","47","3828062019791099770","MIS","0","0.02921329607140271","0.33496767282485962","GALEX J132936.6+662846","202.4026923571079","66.479539112094457","1","1696","0","-999","-999","20.0928726","0.0359279","-999","-999","33.3311729","1.102688","0.0185837","false","-99","0.002197792","201.56344","66.47583","2010-01-27","2010-01-27","2010-01-27","55223.367060185185","55223.367060185185","55223.386689814819","MISGCSN1_00356_0099","43264","1","-999","3828062019790045184","0.98821401596069336","0.99951386451721191","0","-99","-99","-999"
"2445-54573-173","202.402983528","66.4790662933","47","6374363864757176994","AIS","0","0.021470144899886485","0.33624860644340515","GALEX J132936.6+662845","202.40264769144491","66.479398081511164","3","187","187","22.0341778","0.31567198","20.0437679","0.09918606","5.5761","1.62082744","34.8732452","3.18502736","0.0185837","false","0.002345808","0.00460616965","201.56047","66.49221","2004-01-25","2005-08-07","2007-02-17","53029.803402777783","53589.011736111112","54148.234004629623","AIS_98","50098","1","38","6374363864754028544","1.0339338779449463","1.0279968976974487","0","0.051799863576889038","0.03085244819521904","0"
"2445-54573-173","202.402983528","66.4790662933","47","6478043372407760526","GII","0","0.026555460463150812","0.38908138871192932","GALEX J132936.6+662846","202.40274775049869","66.479498766507035","3","1614.25","1614.25","21.7716141","0.105871357","19.7775669","0.0274078231","7.101604","0.6923172","44.56283","1.12465024","0.0185837","false","0.002631645","0.00196859473","201.86243","66.15656","2006-02-24","2006-02-24","2006-02-24","53790.559293981481","53790.559293981481","53790.577974537038","GI1_005015_J132648p660300_css150","53045","1","-999","6478043372404604928","1.3212140798568726","1.336470365524292","0","0.065971218049526215","0.058561351150274277","0"
"1282-52759-79","202.0727714585","48.8938135423","48","6374574996759512444","AIS","0","0.0082489232369027578","0.39889636635780334","GALEX J132817.5+485337","202.0729743637811","48.893780295268932","3","179.1","95","21.1300583","0.340651423","19.577549","0.0788493","12.8226767","4.022157","53.5771866","3.88998485","0.00934165","false","0.00356433867","0.00173822127","201.59068","49.13681","2005-03-06","2005-03-28","2005-04-19","53435.0603587963","53457.227025462962","53479.439259259256","AIS_104","50104","1","62","6374574996756365312","1.5884747505187988","1.6495205163955689","0","0.11911781877279282","0.15118971467018127","0"
"3377-54950-189","199.5055708058","32.7278966731","49","6379324865516667694","AIS","0","0.010732752191481575","0.36831003427505493","GALEX J131801.3+324339","199.50569913693241","32.72775404503772","3","112","112","20.0994148","0.188385859","18.9664783","0.07411772","33.131115","5.74717665","94.06069","6.41948748","0.009126348","false","0.00119467149","0.00193085871","199.70935","33.05396","2004-04-01","2004-04-01","2004-04-01","53096.778622685182","53096.778622685182","53096.779918981483","AIS_239","50239","1","42","6379324865513521152","2.7887434959411621","2.8011412620544434","0","0.30777555704116821","0.31245067715644836","0"
"2899-54568-252","193.9059237007","18.5961889912","50","6378761898383380377","AIS","0","0.011164141160945464","0.46140140295028687","GALEX J125537.4+183546","193.90610974817781","18.596129593929149","3","96","96","20.2873669","0.205599591","17.7706833","0.0424391739","27.8647289","5.275301","282.960815","11.0576649","0.0290287919","false","0.001997915","0.00166456809","194.02574","18.14891","2007-04-20","2007-04-20","2007-04-20","54210.883888888886","54210.883888888886","54210.884999999995","AIS_223","50223","1","26","6378761898380230656","8.38931941986084","8.5530643463134766","0","0.25885280966758728","0.21725328266620636","0"
"1456-53115-620","193.2738354412","42.2218623526","51","6374715717068000848","AIS","0","0.0070509321225029316","0.4067707359790802","GALEX J125305.7+421318","193.27399333816669","42.221874066006563","3","291.05","112","21.73849","0.4765557","19.111227","0.04699139","7.32160473","3.21284771","82.32069","3.56202912","0.0117764734","false","0.00134060148","0.001500071","193.81329","42.14589","2004-04-05","2004-10-17","2005-04-29","53100.693113425928","53295.151446759257","53489.588831018518","AIS_108","50108","1","46","6374715717064851456","2.4406719207763672","2.524768590927124","0","0.068014942109584808","0.067855693399906158","0"
"1456-53115-620","193.2738354412","42.2218623526","51","6374715718139644456","AIS","0","0.0097285284824369343","0.55676478147506714","GALEX J125305.7+421318","193.27404087239009","42.221918442161353","1","316.05","108","-999","-999","19.1125278","0.0447957478","-999","-999","82.2220459","3.39152646","0.0117764734","false","-99","0.00161938765","192.52896","42.29882","2004-04-05","2004-10-17","2005-04-29","53100.691516203711","53295.149849537032","53489.587511574071","AIS_108","50108","1","47","6374715718138593280","2.4377472400665283","2.5259363651275635","0","-99","-99","0"
"2661-54505-400","192.2956311731","25.5979774589","52","3230455460063616838","GII","0","0.019448717069394206","0.58984893560409546","GALEX J124910.9+253553","192.29557096260541","25.598297023615249","1","1656.3","0","-999","-999","19.019577","0.0233343523","-999","-999","89.5713","1.92457473","0.0101721128","false","-99","0.002296554","192.90380","25.38266","2011-03-08","2011-03-08","2011-03-08","55628.061435185184","55628.061435185184","55628.080601851849","GI6_012079_HRS263","26279","7","-999","3230455460062560256","2.6556403636932373","2.6472303867340088","0","-99","-99","-999"
"2661-54505-400","192.2956311731","25.5979774589","52","6378726755887223256","AIS","0","0.011599380102481035","0.40925288200378418","GALEX J124911.0+253552","192.29584088597261","25.59801750865569","3","423.1","311.1","20.5505543","0.148267284","19.0780735","0.03903519","21.86653","2.98535061","84.87316","3.05068159","0.0101721128","false","0.0017202429","0.00148517068","191.87086","25.45512","2004-04-11","2005-10-07","2007-04-04","53106.572199074079","53650.447199074079","54194.315960648149","AIS_222","50222","1","65","6378726755884072960","2.5163486003875732","2.5727181434631348","0","0.2031317949295044","0.2286108136177063","0"
"335-52000-452","189.5170139625","-1.4632044076","53","6378972983141073925","AIS","0","0.0034398991452833094","0.26619055867195129","GALEX J123804.1-012747","189.51706296359981","-1.463234196460691","3","103","103","19.8389683","0.194854453","19.3663464","0.101323023","42.1128349","7.556053","65.0819855","6.07210255","0.0262779836","false","0.002186994","0.00171813683","189.35742","-1.25019","2007-03-29","2007-03-29","2007-03-29","54188.283831018525","54188.283831018525","54188.28502314815","AIS_229","50229","1","6","6378972983137927168","1.9295730590820313","1.6677317619323731","0","0.3912123441696167","0.39325475692749023","0"
"2647-54495-235","187.773819628","21.9532883055","54","6378726738707351060","AIS","0","0.010546709467668173","0.1131383404135704","GALEX J123105.7+215712","187.77392024484951","21.95343726614907","3","108","108","21.77413","0.4073073","19.2301483","0.0902791","7.085171","2.65731287","73.78022","6.133344","0.022068236","false","0.00242152042","0.001549352","187.74437","22.06321","2007-04-04","2007-04-04","2007-04-04","54194.2571412037","54194.2571412037","54194.2583912037","AIS_222","50222","1","49","6378726738704203776","2.1874611377716064","2.1345758438110352","0","0.065818563103675842","0.036365151405334473","0"
"3253-54941-210","186.4818023209","3.6226981258","55","6378937833128723818","AIS","0","0.011902793548403874","0.45039796829223633","GALEX J122555.6+033722","186.481820315886","3.6228956911186181","3","198.05","109.05","21.7187519","0.4686768","19.4461","0.06957755","7.455922","3.21769571","60.4727058","3.87434888","0.01697851","false","0.00207207445","0.00166457065","186.09796","3.85983","2004-03-31","2004-10-13","2005-04-27","53095.547314814816","53291.297314814808","53487.11550925926","AIS_228","50228","1","38","6378937833125576704","1.7929154634475708","1.7969759702682495","0","0.069262698292732239","0.052112754434347153","0"
"3253-54941-210","186.4818023209","3.6226981258","55","3222116763878558536","GII","0","0.016303396792977012","0.32986193895339966","GALEX J122555.6+033722","186.48204606083141","3.622819210824038","1","1654.1","0","-999","-999","19.4613419","0.0277035125","-999","-999","59.62972","1.521135","0.01697851","false","-99","0.00173716445","186.24937","3.85713","2010-03-16","2010-03-16","2010-03-16","55271.91165509259","55271.91165509259","55271.930798611116","GI6_001042_GUVICS042","26042","7","-999","3222116763877507072","1.7679222822189331","1.8377761840820313","0","-99","-99","-999"
"3253-54941-210","186.4818023209","3.6226981258","55","3861698279709347283","MIS","0","0.012255765830611623","0.45721900463104248","GALEX J122555.6+033721","186.48200693903749","3.6226934511043889","1","2534.25","0","-999","-999","19.4089336","0.02194448","-999","-999","62.5786247","1.26450777","0.01697851","false","-99","0.00175552012","186.08447","3.85003","2011-04-01","2011-04-12","2011-04-23","55652.576261574075","55663.492928240739","55674.4265625","MISGCSN3_13415_0229","44220","7","-999","3861698279708295168","1.855352520942688","1.9081227779388428","256","-99","-99","-999"
"334-51993-267","186.0285928681","-3.2073094385","56","2414600239866446389","MIS","0","0.0034779188428655716","0.43937456607818604","GALEX J122406.8-031226","186.02859678859761","-3.207367271496163","1","128.9","0","-999","-999","20.5802841","0.175096184","-999","-999","21.2758064","3.4303062","0.0313441269","false","-99","0.00222017732","186.23934","-2.82167","2004-04-13","2004-04-13","2004-04-13","53108.625127314815","53108.625127314815","53108.6266087963","MISDR1_13649_0334","3091","1","-999","2414600239865397248","0.63079237937927246","0.45240363478660583","0","-99","-99","-999"
"334-51993-267","186.0285928681","-3.2073094385","56","6382597053996860105","AIS","0","0.0068221615795526214","0.43267819285392761","GALEX J122406.8-031226","186.02870353631641","-3.2073362561530052","3","210.05","210.05","21.9892464","0.367337316","20.60262","0.130278483","5.81170368","1.96579707","20.84261","2.50031638","0.0313441269","false","0.003494296","0.003040963","186.24804","-2.83419","2004-04-08","2004-04-17","2004-04-26","53103.642002314817","53112.475335648145","53121.312430555554","AIS_332","50332","1","81","6382597053993713664","0.61794883012771606","0.6526714563369751","0","0.053988531231880188","0.064360015094280243","0"
"334-51993-267","186.0285928681","-3.2073094385","56","6382597055068508252","AIS","0","0.0094264412251079781","0.5175821185112","GALEX J122406.8-031226","186.0287231505736","-3.207221334424931","1","203.05","203.05","-999","-999","20.5683556","0.129741237","-999","-999","21.5108452","2.56983757","0.0313441269","false","-99","0.002666317","185.75239","-3.64517","2004-04-08","2004-04-17","2004-04-26","53103.563611111109","53112.396944444445","53121.234756944446","AIS_332","50332","1","82","6382597055067455488","0.63776087760925293","0.604221522808075","17","-99","-99","0"
"3214-54866-426","181.4788369694","11.8807936398","57","6378902657346571027","AIS","0","0.013587091676544351","0.20420348644256592","GALEX J120554.9+115250","181.4790660024355","11.880826005244259","3","112","112","22.0112171","0.464156568","20.305582","0.160099491","5.69527626","2.434162","27.40104","4.03949547","0.0354998037","false","0.00259539834","0.00236518751","181.51831","11.68027","2004-03-28","2004-03-28","2004-03-28","53092.533495370371","53092.533495370371","53092.534791666665","AIS_227","50227","1","46","6378902657343422464","0.81239539384841919","0.82461726665496826","0","0.052906963974237442","0.032404236495494843","0"
"2892-54552-128","181.1789803023","-0.9431629038","58","6382596986351129022","AIS","0","0.013349104452788255","0.30954733490943909","GALEX J120443.0-005635","181.1791957581768","-0.94321850013052766","3","305","305","22.1915817","0.300456583","20.1494942","0.0828622","4.82357359","1.33450687","31.6374779","2.41395116","0.02037027","false","0.001972871","0.00158287177","181.02614","-1.21229","2004-03-30","2005-10-02","2007-04-05","53094.803900462961","53645.178900462961","54195.554953703708","AIS_332","50332","1","18","6382596986347978752","0.93799877166748047","0.847315788269043","0","0.04480917751789093","0.044440563768148422","0"
"2892-54552-128","181.1789803023","-0.9431629038","58","3196643278287020545","GII","0","0.012202681312209364","0.31894940137863159","GALEX J120443.0-005635","181.17915442379481","-0.94305777274535241","3","1681.15","1681.15","22.7009716","0.2227568","20.16891","0.0422132164","3.017265","0.618891656","31.0767536","1.20796466","0.02037027","false","0.002214932","0.00159336824","181.02577","-1.22272","2009-04-21","2009-04-21","2009-04-21","54942.578611111108","54942.578611111108","54942.598067129627","GI5_048018_GAMA12_13314","25318","1","-999","3196643278283866112","0.92137420177459717","0.98405081033706665","0","0.028029253706336021","0.018949683755636215","0"
"3285-54948-131","179.2848353505","11.728044814","59","6378902635871733982","AIS","0","0.011100044032872904","0.22562196850776672","GALEX J115708.3+114341","179.28488588994011","11.72822307384463","3","107","107","18.7676353","0.100161813","18.0092945","0.0478424169","112.96611","10.4188681","227.133972","10.0061131","0.0226298422","false","0.00244990084","0.001390387","179.50893","11.67555","2007-02-28","2007-02-28","2007-02-28","54159.738969907412","54159.738969907412","54159.740208333329","AIS_227","50227","1","26","6378902635868585984","6.7341456413269043","6.8598222732543945","0","1.0494124889373779","1.0283792018890381","0"
"2512-53877-326","177.7065128292","18.3917455332","60","6378867490154350061","AIS","0","0.008092023965943192","0.37394532561302185","GALEX J115049.5+182330","177.7065872490879","18.39186043375679","3","441.15","100.05","21.72549","0.402357876","19.1107235","0.038994","7.409785","2.74529052","82.35882","2.95718217","0.030390827","false","0.00278704986","0.00137433643","177.42363","18.65235","2005-03-28","2006-03-26","2007-03-24","53457.527511574073","53820.527511574081","54183.57399305555","AIS_226","50226","1","62","6378867490151202816","2.4418025016784668","2.444340705871582","0","0.0688341036438942","0.052004560828208923","0"
"3170-54859-111","171.7624394611","19.0493529835","61","6379043430268404786","AIS","0","0.01280087560763065","0.36911264061927795","GALEX J112703.0+190257","171.76262408796109","19.049230258680829","3","358.1","173.05","20.3534489","0.1452436","19.1233673","0.0421734564","26.2193775","3.50662684","81.40534","3.161275","0.0187295564","false","0.002272742","0.00135102158","171.73262","19.41725","2005-03-27","2006-03-17","2007-03-07","53456.509120370371","53811.509120370371","54166.511643518512","AIS_231","50231","1","79","6379043430265257984","2.4135334491729736","2.5148894786834717","0","0.24356810748577118","0.23080946505069733","0"
"878-52353-617","169.9624538075","52.583523755","62","3228449950854546250","GII","0","0.012155608751311324","0.597152590751648","GALEX J111951.0+523459","169.96251686479309","52.5833248174275","1","1582.15","0","-999","-999","18.74321","0.0248754025","-999","-999","115.5355","2.64640141","0.0178422742","false","-99","0.00206319313","170.58799","53.04559","2010-04-22","2010-04-22","2010-04-22","55308.675486111111","55308.675486111111","55308.6937962963","GI6_012022_HRS48_52","26222","7","-999","3228449950853496832","3.4254360198974609","3.4207327365875244","41","-99","-99","-999"
"878-52353-617","169.9624538075","52.583523755","62","6374152797179350808","AIS","0","0.0019738556742592839","0.37497851252555847","GALEX J111950.9+523500","169.96244254373619","52.58349157717258","3","109","109","20.8321514","0.3268507","18.9772","0.07397475","16.87103","5.077632","93.13651","6.344153","0.0178422742","false","0.00376483123","0.00192637625","170.19577","52.23658","2007-02-12","2007-02-12","2007-02-12","54143.850208333337","54143.850208333337","54143.851469907408","AIS_92","50092","1","74","6374152797176201216","2.761343240737915","2.8169889450073242","0","0.15672549605369568","0.20352882146835327","0"
"3193-54830-593","151.5875251237","44.993278893","63","6373765756201468585","AIS","0","0.028693304674181096","0.46757417917251587","GALEX J100621.1+445937","151.587967290683","44.993640718785862","3","99.15","99.15","20.4850616","0.232755974","19.85059","0.121182933","23.2261486","4.977924","41.6642532","4.64916754","0.008398901","false","0.00139971753","0.00303735374","152.04699","45.33109","2004-01-22","2004-01-22","2004-01-22","53026.640821759254","53026.640821759254","53026.641967592586","AIS_81","50081","1","62","6373765756198322176","1.2352759838104248","1.2192782163619995","0","0.21576215326786041","0.22743469476699829","0"
"3193-54830-593","151.5875251237","44.993278893","63","3804418121747400279","MIS","0","0.0093645290633445049","0.47091731429100037","GALEX J100621.0+445936","151.58771429099781","44.9933592873466","1","1553.9","0","-999","-999","19.84173","0.0339711569","-999","-999","42.00561","1.31397724","0.008398901","false","-99","0.001588731","152.03931","45.34033","2010-01-21","2010-01-21","2010-01-21","55217.274236111109","55217.274236111109","55217.292210648149","MISGCSN1_01269_0082","42592","1","-999","3804418121746350080","1.2453967332839966","1.2726144790649414","0","-99","-99","-999"
"267-51608-422","147.7312170389","0.5483225389","64","2411715121355167975","MIS","0","0.0071849028254946457","0.25906017422676086","GALEX J095055.5+003254","147.73132780914071","0.54836804441842035","1","2032.15","2032.15","-999","-999","20.4699249","0.04328443","-999","-999","23.5520782","0.9387093","0.05337035","false","-99","0.00146637019","147.58583","0.33403","2004-03-19","2005-08-19","2007-01-19","53083.077152777776","53601.24381944444","54119.411956018514","MISDR1_24308_0267","3009","1","-999","2411715121354113024","0.69828009605407715","0.69714146852493286","0","-99","-99","0"
"267-51608-422","147.7312170389","0.5483225389","64","6382702611408096585","AIS","0","0.012103274670605553","0.265288382768631","GALEX J095055.5+003254","147.73141803508409","0.54833973466930286","3","336.1","230","22.1320629","0.356253982","20.4190712","0.09987474","5.09538126","1.6715008","24.68146","2.26984763","0.05337035","false","0.00146199379","0.00224000681","147.57917","0.33108","2005-03-13","2005-09-14","2006-03-17","53442.524745370371","53627.1080787037","53811.736215277779","AIS_335","50335","1","85","6382702611404947456","0.73176437616348267","0.683523952960968","0","0.04733416810631752","0.039986450225114822","0"
"1739-53050-128","137.3139844024","9.6912902241","65","6377847078939267142","AIS","0","0.01128622687904274","0.42859107255935669","GALEX J090915.3+094129","137.313879548728","9.69144738740195","3","334","222","22.0175571","0.3353458","19.96371","0.0792901","5.662116","1.74840415","37.5418434","2.74097276","0.06166158","false","0.00275419978","0.00169565971","137.44419","9.28258","2004-01-30","2004-02-20","2004-03-12","53034.520601851858","53055.437268518523","53076.375254629631","AIS_197","50197","1","2","6377847078936117248","1.1130534410476685","1.1085069179534912","0","0.052598919719457626","-0.016226518899202347","0"
"1739-53050-128","137.3139844024","9.6912902241","65","3716281269664881670","MIS","0","0.0032024923912962505","0.42576807737350464","GALEX J090915.3+094128","137.3140381682536","9.6912965509680635","1","2103.15","2103.15","-999","-999","20.0391312","0.0325943641","-999","-999","35.022522","1.051139","0.06166158","false","-99","0.0015339175","137.45076","9.28745","2008-01-21","2008-01-21","2008-01-21","54486.910775462966","54486.95244212963","54486.992106481484","MISGCSAN_24026_1300","40087","1","-999","3716281269663825920","1.0383597612380981","1.0308995246887207","0","-99","-99","256"
"1934-53357-4","135.6873353868","27.46753008","66","6378445303459087423","AIS","0","0.016979175248716553","0.37838029861450195","GALEX J090244.9+272804","135.68737629661419","27.46781072865555","3","199","199","21.9509373","0.258979559","20.6930923","0.118425973","6.02042627","1.43569732","19.1761913","2.09112239","0.03354361","false","0.00279678521","0.00205417676","135.91696","27.78687","2006-02-18","2006-09-09","2007-04-01","53784.532418981486","53987.907418981486","54191.296631944446","AIS_214","50214","1","86","6378445303455940608","0.56854230165481567","0.63815933465957642","0","0.055927485227584839","0.068276390433311462","0"
"1590-52974-388","134.4808254409","31.170670009","67","6378480443807764883","AIS","0","0.0031889070118060673","0.34223172068595886","GALEX J085755.4+311014","134.48086545863819","31.170710658190181","3","221","221","22.6589546","0.485054553","19.5426483","0.0694736","3.13632","1.40081608","55.32738","3.539404","0.0238089878","false","0.00241926522","0.00196214113","134.34951","30.84753","2006-02-17","2007-02-10","2008-02-03","53783.575300925921","54141.533634259256","54499.504548611105","AIS_215","50215","1","45","6378480443804614656","1.6403651237487793","1.672410249710083","0","0.02913522906601429","0.038130048662424088","0"
"3195-54832-552","128.9393020913","13.9672769961","68","6377811923556107003","AIS","0","0.0032054897891936151","0.5298926830291748","GALEX J083545.4+135802","128.93927854440531","13.96732528748656","1","208","208","-999","-999","19.54629","0.0764220059","-999","-999","55.1421547","3.880363","0.0430373028","false","-99","0.00292630214","129.36005","14.30540","2006-02-16","2007-02-09","2008-02-02","53782.217685185184","54140.342685185184","54498.488923611105","AIS_196","50196","1","29","6377811923555057664","1.6348735094070435","1.6559332609176636","17","-99","-99","0"
